日期,代號,名稱,市場,開盤價,最高價,最低價,收盤價,昨收價,漲跌幅%,成交張數,成交金額,均價,振幅%,可當沖
20260521,2886,兆豐金,上市,40.3,40.5,40.05,40.2,40.300000000000004,-0.25,26313,1061238010,40.33,1.12,True
20260521,2887,台新新光金,上市,24.2,24.2,23.8,23.85,23.900000000000002,-0.21,92624,2215467323,23.92,1.67,True
20260521,2889,國票金,上市,14.7,14.75,14.55,14.75,14.7,0.34,2079,30480449,14.66,1.36,True
20260521,2890,永豐金,上市,29.8,30.0,29.7,29.7,29.8,-0.34,23420,697552182,29.78,1.01,True
20260521,2891,中信金,上市,57.9,58.6,57.2,57.5,57.8,-0.52,72093,4169014023,57.83,2.42,True
20260521,2892,第一金,上市,28.0,28.05,27.55,27.7,27.75,-0.18,85780,2378131775,27.72,1.8,True
20260521,2897,王道銀行,上市,10.05,10.1,10.0,10.1,10.049999999999999,0.5,2451,24655860,10.06,1.0,True
20260521,2901,欣欣,上市,22.7,22.7,22.5,22.55,22.7,-0.66,18,421279,22.63,0.88,True
20260521,2903,遠百,上市,22.3,22.3,22.1,22.25,22.15,0.45,1520,33775249,22.21,0.9,True
20260521,2904,匯僑,上市,14.1,14.5,14.1,14.3,14.100000000000001,1.42,75,1069078,14.24,2.84,True
20260521,2905,三商,上市,13.35,13.4,13.25,13.35,13.35,0.0,459,6127751,13.33,1.12,True
20260521,2906,高林,上市,12.85,12.9,12.6,12.7,12.799999999999999,-0.78,141,1788407,12.68,2.34,True
20260521,2908,特力,上市,20.95,21.05,20.9,21.05,20.95,0.48,347,7281932,20.97,0.72,True
20260521,2910,統領,上市,21.3,21.3,21.2,21.2,21.349999999999998,-0.7,7,149084,21.26,0.47,True
20260521,2911,麗嬰房,上市,7.9,7.9,7.9,7.9,7.19,9.87,939,7418707,7.9,0.0,True
20260521,2912,統一超,上市,223.0,224.0,218.5,221.0,222.0,-0.45,6362,1404075857,220.68,2.48,True
20260521,2913,農林,上市,10.95,11.0,10.85,11.0,10.9,0.92,882,9643372,10.93,1.38,True
20260521,2915,潤泰全,上市,44.0,44.2,43.75,44.05,43.9,0.34,2397,105405876,43.96,1.03,True
20260521,2923,鼎固-KY,上市,20.3,21.3,20.3,21.3,20.55,3.65,51,1085613,20.94,4.87,True
20260521,2929,淘帝-KY,上市,5.18,5.68,5.15,5.68,5.17,9.86,981,5439601,5.54,10.25,True
20260521,2939,永邑-KY,上市,22.35,22.55,22.25,22.45,22.95,-2.18,19,426589,22.4,1.31,True
20260521,2945,三商家購,上市,41.0,41.05,39.8,40.1,40.65,-1.35,41,1676914,40.11,3.08,True
20260521,3002,歐格,上市,17.1,17.45,17.0,17.1,16.650000000000002,2.7,324,5571555,17.2,2.7,True
20260521,3003,健和興,上市,59.7,60.8,59.3,60.5,59.0,2.54,969,58287302,60.1,2.54,True
20260521,3004,豐達科,上市,126.0,128.0,124.5,126.0,123.0,2.44,332,41781545,125.83,2.85,True
20260521,3005,神基,上市,99.7,104.0,99.5,102.0,98.5,3.55,9832,1006519613,102.36,4.57,True
20260521,3006,晶豪科,上市,232.0,237.0,219.0,222.0,222.5,-0.22,27899,6271436700,224.78,8.09,True
20260521,3008,大立光,上市,3285.0,3520.0,3280.0,3460.0,3200.0,8.12,1745,6000464050,3437.92,7.5,True
20260521,3010,華立,上市,131.0,135.5,130.0,135.0,129.0,4.65,2006,267696565,133.4,4.26,True
20260521,3011,今皓,上市,13.25,13.9,13.2,13.45,13.049999999999999,3.07,1604,21824802,13.6,5.36,True
20260521,3013,晟銘電,上市,100.5,102.0,100.5,100.5,98.5,2.03,1855,187357589,100.96,1.52,True
20260521,3014,聯陽,上市,140.0,147.0,138.5,145.0,138.0,5.07,6379,919505344,144.14,6.16,True
20260521,3015,全漢,上市,51.4,51.5,50.6,51.0,50.7,0.59,476,24297566,50.97,1.78,True
20260521,3016,嘉晶,上市,112.0,115.5,112.0,115.5,105.0,10.0,1105,126957175,114.81,3.33,True
20260521,3017,奇鋐,上市,2445.0,2515.0,2415.0,2495.0,2340.0,6.62,3762,9313044865,2475.03,4.27,True
20260521,3018,隆銘綠能,上市,9.34,9.34,9.34,9.34,9.32,0.21,19,184853,9.34,0.0,True
20260521,3019,亞光,上市,154.5,155.0,151.5,151.5,153.5,-1.3,11953,1827478568,152.89,2.28,True
20260521,3021,鴻名,上市,17.0,17.2,17.0,17.1,17.0,0.59,133,2276924,17.05,1.18,True
20260521,3022,威強電,上市,68.9,70.4,68.7,69.9,68.10000000000001,2.64,1037,72403018,69.76,2.5,True
20260521,3023,信邦,上市,309.0,314.5,306.0,313.5,303.5,3.29,2217,689617954,311.01,2.8,True
20260521,3024,憶聲,上市,18.05,18.05,16.65,17.15,17.799999999999997,-3.65,6003,103466434,17.24,7.87,True
20260521,3025,星通,上市,60.6,64.6,59.6,64.6,59.199999999999996,9.12,1337,84305863,63.04,8.45,True
20260521,3026,禾伸堂,上市,428.0,433.5,427.0,433.5,394.5,9.89,2080,899814208,432.58,1.65,True
20260521,3027,盛達,上市,17.1,17.9,17.1,17.6,17.200000000000003,2.33,390,6920228,17.71,4.65,True
20260521,3028,增你強,上市,86.0,86.5,83.2,83.3,84.39999999999999,-1.3,5472,461013499,84.24,3.91,True
20260521,3029,零壹,上市,95.1,96.9,94.8,96.1,94.5,1.69,911,87593856,96.14,2.22,True
20260521,3030,德律,上市,362.0,381.5,361.0,381.5,347.0,9.94,2005,747057218,372.54,5.91,True
20260521,3031,佰鴻,上市,31.25,33.6,30.55,33.6,30.55,9.98,15829,520344354,32.87,9.98,True
20260521,3032,偉訓,上市,77.0,79.5,76.4,79.3,76.0,4.34,1000,78387517,78.32,4.08,True
20260521,3033,威健,上市,51.8,53.0,50.6,52.5,51.4,2.14,26642,1381101149,51.84,4.67,True
20260521,3034,聯詠,上市,478.0,487.5,475.0,484.5,472.5,2.54,6073,2930227176,482.46,2.65,True
20260521,3035,智原,上市,195.5,208.0,195.0,208.0,189.5,9.76,25033,5057799942,202.04,6.86,True
20260521,3036,文曄,上市,281.0,293.0,278.5,291.5,279.0,4.48,16763,4807470402,286.78,5.2,True
20260521,3037,欣興,上市,870.0,905.0,868.0,905.0,823.0,9.96,32618,29096835325,892.02,4.5,True
20260521,3038,全台,上市,22.35,22.65,22.0,22.55,22.2,1.58,303,6810551,22.46,2.93,True
20260521,3040,遠見,上市,40.05,40.3,40.0,40.2,40.050000000000004,0.37,30,1207993,40.09,0.75,True
20260521,3041,揚智,上市,24.1,25.1,24.05,24.85,23.6,5.3,2548,62857041,24.66,4.45,True
20260521,3042,晶技,上市,154.0,162.5,151.5,160.0,148.0,8.11,32669,5190944841,158.89,7.43,True
20260521,3043,科風,上市,21.2,21.9,20.7,21.25,21.6,-1.62,1254,26793386,21.35,5.56,True
20260521,3044,健鼎,上市,472.5,492.0,471.0,488.0,462.5,5.51,3779,1825049093,482.88,4.54,True
20260521,3045,台灣大,上市,115.0,115.0,113.0,113.5,115.0,-1.3,16231,1853883715,114.21,1.74,True
20260521,3046,建碁,上市,52.0,52.2,51.8,52.1,51.300000000000004,1.56,282,14702217,51.98,0.78,True
20260521,3047,訊舟,上市,14.4,14.75,14.3,14.65,14.200000000000001,3.17,1009,14709967,14.57,3.17,True
20260521,3048,益登,上市,67.8,67.8,67.8,67.8,61.699999999999996,9.89,3568,241943258,67.8,0.0,True
20260521,3049,精金,上市,11.95,12.3,11.9,12.0,11.9,0.84,5233,63345682,12.1,3.36,True
20260521,3050,鈺德,上市,11.85,12.15,11.85,12.15,11.8,2.97,453,5454975,12.03,2.54,True
20260521,3051,力特,上市,25.3,25.95,25.15,25.65,24.849999999999998,3.22,1398,35884031,25.66,3.22,True
20260521,3052,夆典,上市,10.45,10.55,10.45,10.5,10.45,0.48,230,2418974,10.5,0.96,True
20260521,3054,立萬利,上市,67.7,69.1,66.5,66.8,66.6,0.3,152,10264523,67.44,3.9,True
20260521,3055,蔚華科,上市,112.5,119.0,110.5,116.5,112.0,4.02,7667,881941611,115.03,7.59,True
20260521,3056,富華新,上市,13.75,14.0,13.75,13.9,13.75,1.09,1302,18085837,13.89,1.82,True
20260521,3057,喬鼎,上市,18.5,19.2,18.5,19.15,18.25,4.93,144,2731364,18.96,3.84,True
20260521,3058,立德,上市,8.21,8.36,8.12,8.24,8.06,2.23,569,4689790,8.23,2.98,True
20260521,3059,華晶科,上市,43.25,43.65,42.55,43.2,42.5,1.65,8689,374499570,43.1,2.59,True
20260521,3060,銘異,上市,27.2,27.6,26.95,27.55,26.6,3.57,1277,34914242,27.32,2.44,True
20260521,3062,建漢,上市,28.1,28.55,27.9,28.4,28.0,1.43,6192,175123936,28.28,2.32,True
20260521,3090,日電貿,上市,186.0,196.0,182.5,196.0,178.5,9.8,61149,11636339337,190.29,7.56,True
20260521,3092,鴻碩,上市,28.5,29.35,28.5,29.0,28.1,3.2,368,10670973,28.98,3.02,True
20260521,3094,聯傑,上市,37.4,37.45,35.55,35.95,36.300000000000004,-0.96,6364,230808365,36.26,5.23,True
20260521,3130,一零四,上市,221.5,222.5,221.0,222.0,221.5,0.23,22,4997938,221.6,0.68,True
20260521,3135,凌航,上市,199.5,200.0,195.0,195.5,190.5,2.62,1268,249486346,196.74,2.62,True
20260521,3138,耀登,上市,164.5,171.0,164.5,165.5,163.0,1.53,1652,276055986,167.09,3.99,True
20260521,3149,正達,上市,56.8,57.7,56.1,56.6,56.0,1.07,12449,707200888,56.81,2.86,True
20260521,3150,鈺寶-創,上市,18.25,20.0,18.25,19.75,18.2,8.52,170,3329488,19.52,9.62,True
20260521,3164,景岳,上市,16.8,16.8,16.65,16.65,17.0,-2.06,131,2201484,16.71,0.88,True
20260521,3167,大量,上市,821.0,853.0,755.0,756.0,780.0,-3.08,7858,6262864481,796.92,12.56,True
20260521,3168,眾福科,上市,45.05,45.8,45.05,45.8,45.0,1.78,51,2329887,45.5,1.67,True
20260521,3189,景碩,上市,540.0,554.0,531.0,554.0,504.0,9.92,35212,19254979961,546.82,4.56,True
20260521,3209,全科,上市,79.0,80.6,74.6,79.1,78.0,1.41,10285,802499390,78.02,7.69,True
20260521,3229,晟鈦,上市,37.85,38.95,37.35,37.65,37.8,-0.4,462,17555333,37.94,4.23,True
20260521,3231,緯創,上市,134.5,141.5,134.0,140.0,132.5,5.66,53678,7477193191,139.3,5.66,True
20260521,3257,虹冠電,上市,55.1,56.6,54.9,56.5,54.7,3.29,1418,79445993,56.01,3.11,True
20260521,3266,昇陽,上市,12.15,12.35,12.1,12.25,12.15,0.82,65,799802,12.19,2.06,True
20260521,3296,勝德,上市,19.4,19.7,19.05,19.05,19.400000000000002,-1.8,355,6835052,19.2,3.35,True
20260521,3305,昇貿,上市,138.0,144.0,137.0,139.0,135.0,2.96,11598,1628160568,140.38,5.19,True
20260521,3308,聯德,上市,20.3,21.5,20.1,20.3,19.55,3.84,246,5108639,20.76,7.16,True
20260521,3311,閎暉,上市,31.7,32.8,31.65,32.7,31.500000000000004,3.81,285,9258588,32.43,3.65,True
20260521,3312,弘憶股,上市,46.65,47.2,46.05,46.85,45.75,2.4,2106,98565580,46.78,2.51,True
20260521,3321,同泰,上市,15.45,15.65,15.15,15.3,15.3,0.0,182,2800633,15.36,3.27,True
20260521,3338,泰碩,上市,73.0,73.9,72.2,72.8,72.5,0.41,1043,76129861,72.96,2.34,True
20260521,3346,麗清,上市,16.3,16.3,15.95,16.15,16.049999999999997,0.62,340,5508324,16.17,2.18,True
20260521,3356,奇偶,上市,60.9,61.3,60.2,61.3,60.099999999999994,2.0,841,51281020,60.95,1.83,True
20260521,3376,新日興,上市,206.0,214.0,204.5,209.5,202.5,3.46,6192,1298414527,209.69,4.69,True
20260521,3380,明泰,上市,32.5,32.9,32.3,32.7,32.25,1.4,3234,105526333,32.63,1.86,True
20260521,3406,玉晶光,上市,562.0,582.0,558.0,577.0,550.0,4.91,1799,1028089238,571.18,4.36,True
20260521,3413,京鼎,上市,320.0,328.0,318.5,326.5,314.0,3.98,2140,693740283,324.04,3.03,True
20260521,3416,融程電,上市,173.0,177.5,170.0,173.5,166.5,4.2,988,171451372,173.44,4.5,True
20260521,3419,譁裕,上市,13.9,14.05,13.75,13.9,13.85,0.36,300,4175490,13.88,2.17,True
20260521,3432,台端,上市,18.8,19.15,18.7,19.0,18.8,1.06,44,836378,18.98,2.39,True
20260521,3437,榮創,上市,24.3,25.35,24.3,24.7,23.95,3.13,2340,58433352,24.96,4.38,True
20260521,3443,創意,上市,4820.0,5065.0,4770.0,5065.0,4605.0,9.99,2896,14312484670,4940.53,6.41,True
20260521,3447,展達,上市,36.5,38.2,36.3,37.9,36.3,4.41,296,11059896,37.32,5.23,True
20260521,3450,聯鈞,上市,436.0,440.0,429.5,440.0,413.5,6.41,3059,1330708238,434.88,2.54,True
20260521,3481,群創,上市,38.0,40.6,38.0,40.6,36.95,9.88,524601,20927164736,39.89,7.04,True
20260521,3494,誠研,上市,7.69,7.9,7.58,7.74,7.5600000000000005,2.38,174,1349445,7.74,4.23,True
20260521,3501,維熹,上市,40.0,40.3,40.0,40.3,39.949999999999996,0.88,328,13172686,40.11,0.75,True
20260521,3504,揚明光,上市,83.5,90.0,83.5,85.8,82.3,4.25,7588,655834075,86.42,7.9,True
20260521,3515,華擎,上市,223.0,226.5,220.5,224.5,219.0,2.51,1004,224744676,223.66,2.74,True
20260521,3518,柏騰,上市,33.25,33.6,32.1,33.55,32.199999999999996,4.19,1030,34074122,33.07,4.66,True
20260521,3528,安馳,上市,83.5,85.3,83.4,85.3,82.89999999999999,2.9,502,42488737,84.59,2.29,True
20260521,3530,晶相光,上市,67.0,69.3,67.0,69.0,65.6,5.18,382,26199469,68.58,3.51,True
20260521,3532,台勝科,上市,226.0,226.0,222.0,226.0,205.5,9.98,957,216095426,225.77,1.95,True
20260521,3533,嘉澤,上市,2480.0,2570.0,2465.0,2525.0,2360.0,6.99,2391,6059830565,2533.62,4.45,True
20260521,3535,晶彩科,上市,123.0,126.0,123.0,124.5,122.0,2.05,2476,308311208,124.47,2.46,True
20260521,3543,州巧,上市,35.45,36.05,35.15,35.15,35.15,0.0,545,19440609,35.64,2.56,True
20260521,3545,敦泰,上市,58.6,61.8,57.9,61.2,57.400000000000006,6.62,5551,334397539,60.24,6.79,True
20260521,3550,聯穎,上市,20.15,21.1,20.15,20.9,19.95,4.76,2652,55013339,20.74,4.76,True
20260521,3557,嘉威,上市,24.65,24.95,24.35,24.5,24.65,-0.61,211,5211874,24.59,2.43,True
20260521,3563,牧德,上市,888.0,933.0,868.0,933.0,849.0,9.89,4607,4223327886,916.65,7.66,True
20260521,3576,聯合再生,上市,17.4,17.75,17.15,17.45,17.55,-0.57,22842,398896102,17.46,3.42,True
20260521,3583,辛耘,上市,859.0,875.0,848.0,861.0,826.0,4.24,1608,1387318890,862.75,3.27,True
20260521,3588,通嘉,上市,60.7,62.7,60.7,62.4,60.199999999999996,3.65,774,48184120,62.2,3.32,True
20260521,3591,艾笛森,上市,26.3,26.85,25.75,26.0,25.9,0.39,3193,84079532,26.33,4.25,True
20260521,3592,瑞鼎,上市,258.5,268.0,258.5,266.0,256.0,3.91,1095,289133941,263.86,3.71,True
20260521,3593,力銘,上市,17.5,17.7,17.25,17.7,17.95,-1.39,23,412100,17.42,2.51,True
20260521,3596,智易,上市,183.0,185.0,181.0,184.0,181.5,1.38,1223,224486619,183.48,2.2,True
20260521,3605,宏致,上市,82.0,83.2,80.5,81.8,80.3,1.87,9320,763665146,81.94,3.36,True
20260521,3607,谷崧,上市,14.1,14.55,14.1,14.55,14.200000000000001,2.46,486,6994842,14.38,3.17,True
20260521,3617,碩天,上市,190.0,197.0,190.0,197.0,188.5,4.51,319,62182039,194.81,3.71,True
20260521,3622,洋華,上市,54.4,54.9,54.1,54.7,53.7,1.86,298,16301101,54.64,1.49,True
20260521,3645,達邁,上市,105.0,110.5,104.5,109.5,103.0,6.31,8896,962912024,108.24,5.83,True
20260521,3652,精聯,上市,29.75,30.4,29.5,30.25,29.3,3.24,139,4183505,29.95,3.07,True
20260521,3653,健策,上市,3280.0,3330.0,3220.0,3330.0,3030.0,9.9,521,1725048505,3308.12,3.63,True
20260521,3661,世芯-KY,上市,5000.0,5050.0,4850.0,4905.0,4600.0,6.63,1718,8501580530,4945.85,4.35,True
20260521,3665,貿聯-KY,上市,2030.0,2160.0,2030.0,2155.0,1965.0,9.67,2520,5327693635,2114.11,6.62,True
20260521,3669,圓展,上市,36.8,37.75,36.8,36.95,36.550000000000004,1.09,134,4982563,37.17,2.6,True
20260521,3673,TPK-KY,上市,72.1,77.3,71.1,74.2,71.7,3.49,46719,3454046241,73.93,8.65,True
20260521,3679,新至陞,上市,117.5,119.0,117.5,118.0,117.5,0.43,39,4636283,118.07,1.28,True
20260521,3686,達能,上市,16.6,17.0,16.6,16.75,16.7,0.3,317,5313010,16.76,2.4,True
20260521,3694,海華,上市,71.2,72.9,67.6,71.8,71.2,0.84,20015,1405172917,70.21,7.44,True
20260521,3701,大眾控,上市,53.0,55.6,52.5,54.8,51.4,6.61,2494,135123847,54.17,6.03,True
20260521,3702,大聯大,上市,117.0,127.5,114.0,123.5,119.0,3.78,43255,5337964709,123.41,11.34,True
20260521,3703,欣陸,上市,20.25,20.3,20.1,20.3,20.1,1.0,814,16482516,20.23,1.0,True
20260521,3704,合勤控,上市,39.25,41.8,39.2,41.4,38.699999999999996,6.98,12325,499844299,40.55,6.72,True
20260521,3705,永信,上市,55.5,56.1,55.5,55.8,55.8,0.0,275,15358855,55.7,1.08,True
20260521,3706,神達,上市,81.5,83.6,81.0,83.5,80.3,3.99,15896,1315238028,82.74,3.24,True
20260521,3708,上緯投控,上市,120.5,130.5,119.5,126.5,119.0,6.3,3945,503629887,127.66,9.24,True
20260521,3711,日月光投控,上市,499.0,511.0,496.5,510.0,476.0,7.14,19822,10040987143,506.54,3.05,True
20260521,3712,永崴投控,上市,15.15,15.8,15.15,15.7,14.95,5.02,1445,22393598,15.49,4.35,True
20260521,3714,富采,上市,69.1,74.1,68.7,74.0,67.4,9.79,46260,3381251234,73.09,8.01,True
20260521,3715,定穎投控,上市,165.0,168.0,163.5,164.0,161.0,1.86,6405,1060959708,165.63,2.8,True
20260521,3716,中化控股,上市,34.2,34.8,34.2,34.6,34.25,1.02,267,9256383,34.55,1.75,True
20260521,3717,聯嘉投控,上市,23.55,24.3,23.1,23.75,23.05,3.04,4854,115660335,23.82,5.21,True
20260521,4104,佳醫,上市,70.6,70.8,70.1,70.8,70.6,0.28,199,14045485,70.49,0.99,True
20260521,4106,雃博,上市,23.05,23.3,23.0,23.1,23.05,0.22,92,2131634,23.12,1.3,True
20260521,4108,懷特,上市,12.1,12.25,11.95,12.0,12.0,0.0,267,3224256,12.04,2.5,True
20260521,4119,旭富,上市,42.5,43.3,42.5,43.05,42.5,1.29,137,5899901,42.98,1.88,True
20260521,4133,亞諾法,上市,21.1,21.3,20.85,21.15,21.049999999999997,0.48,261,5481144,20.99,2.14,True
20260521,4137,麗豐-KY,上市,104.5,104.5,103.5,104.5,103.0,1.46,64,6682210,104.01,0.97,True
20260521,4142,國光生,上市,17.4,17.6,17.3,17.6,17.35,1.44,767,13438434,17.52,1.73,True
20260521,4148,全宇生技-KY,上市,34.8,34.8,34.1,34.3,34.0,0.88,39,1339690,34.3,2.06,True
20260521,4155,訊映,上市,14.8,15.3,14.8,15.3,14.8,3.38,629,9555561,15.18,3.38,True
20260521,4164,承業醫,上市,28.4,29.05,28.35,28.6,28.3,1.06,558,16070171,28.77,2.47,True
20260521,4169,泰宗,上市,152.0,162.0,152.0,157.5,152.0,3.62,216,34320268,158.61,6.58,True
20260521,4178,永笙-KY,上市,19.0,19.15,18.95,19.0,19.0,0.0,432,8245878,19.05,1.05,True
20260521,4190,佐登-KY,上市,24.55,24.8,24.0,24.75,24.7,0.2,121,2960663,24.46,3.24,True
20260521,4195,基米-創,上市,19.1,19.1,18.4,18.7,18.8,-0.53,347,6457814,18.6,3.72,True
20260521,4306,炎洲,上市,13.8,13.9,13.75,13.8,13.8,0.0,1668,23072312,13.83,1.09,True
20260521,4414,如興,上市,8.11,8.4,8.06,8.28,8.02,3.24,430,3527444,8.19,4.24,True
20260521,4426,利勤,上市,7.99,7.99,7.65,7.71,7.8,-1.15,330,2549831,7.71,4.36,True
20260521,4438,廣越,上市,57.6,58.9,57.1,57.9,57.5,0.7,58,3367532,57.87,3.13,True
20260521,4439,冠星-KY,上市,91.0,93.0,90.0,92.0,91.0,1.1,15,1378831,91.2,3.3,True
20260521,4440,宜新實業,上市,18.15,18.2,18.05,18.1,18.200000000000003,-0.55,32,580766,18.12,0.82,True
20260521,4441,振大環球,上市,202.0,205.0,199.5,203.0,200.5,1.25,141,28652924,201.97,2.74,True
20260521,4526,東台,上市,37.45,39.25,37.45,38.05,37.099999999999994,2.56,8200,315135916,38.43,4.85,True
20260521,4532,瑞智,上市,23.25,23.5,23.2,23.4,23.25,0.65,618,14467104,23.41,1.29,True
20260521,4536,拓凱,上市,159.0,161.5,158.5,161.0,158.0,1.9,297,47663064,160.46,1.9,True
20260521,4540,全球傳動,上市,68.1,69.8,67.3,69.5,67.7,2.66,6590,452616850,68.68,3.69,True
20260521,4545,銘鈺,上市,30.85,32.4,30.75,31.75,30.1,5.48,380,12014539,31.61,5.48,True
20260521,4551,智伸科,上市,152.5,162.0,151.5,158.5,148.5,6.73,2183,345129307,158.09,7.07,True
20260521,4552,力達-KY,上市,19.65,20.0,19.65,19.95,19.65,1.53,164,3284914,19.95,1.78,True
20260521,4555,氣立,上市,43.4,46.6,42.8,46.6,42.4,9.91,2255,103533522,45.91,8.96,True
20260521,4557,永新-KY,上市,47.45,47.75,47.05,47.2,47.300000000000004,-0.21,81,3873401,47.38,1.48,True
20260521,4560,強信-KY,上市,32.4,33.35,32.4,32.9,32.6,0.92,209,6915961,32.96,2.91,True
20260521,4562,穎漢,上市,40.6,41.2,39.8,40.8,40.3,1.24,1908,77378576,40.54,3.47,True
20260521,4564,元翎,上市,16.3,16.35,16.0,16.0,16.2,-1.23,724,11673940,16.12,2.16,True
20260521,4566,時碩工業,上市,61.0,62.2,61.0,62.0,60.5,2.48,408,25253696,61.81,1.98,True
20260521,4569,六方科-KY,上市,175.5,183.5,175.5,177.0,172.0,2.91,150,26839992,178.32,4.65,True
20260521,4571,鈞興-KY,上市,212.5,221.0,208.0,216.0,210.5,2.61,1413,303774232,214.9,6.18,True
20260521,4572,駐龍,上市,144.0,145.5,142.0,143.0,145.5,-1.72,48,6896663,143.34,2.41,True
20260521,4576,大銀微系統,上市,242.0,250.5,237.5,248.0,236.5,4.86,3331,817570522,245.37,5.5,True
20260521,4581,光隆精密-KY,上市,49.7,49.7,49.45,49.45,49.5,-0.1,7,346500,49.5,0.51,True
20260521,4583,台灣精銳,上市,698.0,710.0,691.0,707.0,687.0,2.91,86,60551554,702.61,2.77,True
20260521,4585,達明,上市,330.0,340.5,330.0,339.0,327.0,3.67,458,154268379,336.4,3.21,True
20260521,4588,玖鼎電力,上市,55.7,56.3,55.2,55.3,55.5,-0.36,49,2723730,55.54,1.98,True
20260521,4590,富田-創,上市,73.2,75.3,73.1,74.7,73.0,2.33,106,7936231,74.5,3.01,True
20260521,4720,德淵,上市,24.7,26.15,24.7,25.4,24.4,4.1,2803,71751950,25.59,5.94,True
20260521,4722,國精化,上市,244.0,260.5,244.0,260.5,237.0,9.92,2634,677048306,256.99,6.96,True
20260521,4736,泰博,上市,121.5,124.5,121.5,123.0,121.5,1.23,218,26980640,123.51,2.47,True
20260521,4737,華廣,上市,58.0,58.0,56.6,57.5,58.2,-1.2,50,2912750,57.19,2.41,True
20260521,4739,康普,上市,93.0,96.2,93.0,94.6,91.5,3.39,2180,206645546,94.76,3.5,True
20260521,4746,台耀,上市,52.6,53.5,52.1,53.1,51.6,2.91,767,40667992,53.0,2.71,True
20260521,4755,三福化,上市,138.5,141.0,136.5,140.5,135.0,4.07,576,80743387,140.05,3.33,True
20260521,4763,材料*-KY,上市,41.5,42.65,41.4,42.3,41.15,2.79,5698,240349292,42.18,3.04,True
20260521,4764,雙鍵,上市,362.0,363.0,307.5,320.0,330.0,-3.03,6095,2079650690,341.17,16.82,True
20260521,4766,南寶,上市,361.0,372.0,361.0,372.0,356.0,4.49,783,288418494,368.34,3.09,True
20260521,4770,上品,上市,229.5,235.0,229.5,230.0,226.0,1.77,481,111980521,232.47,2.43,True
20260521,4771,望隼,上市,194.5,195.0,192.0,194.5,194.0,0.26,247,47905466,193.7,1.55,True
20260521,4807,日成-KY,上市,22.4,24.5,22.4,22.9,22.7,0.88,268,6287953,23.45,9.25,True
20260521,4904,遠傳,上市,97.2,97.5,95.7,95.7,97.10000000000001,-1.44,8184,787066020,96.16,1.85,True
20260521,4906,正文,上市,38.1,39.65,38.0,38.9,37.6,3.46,12561,488865541,38.92,4.39,True
20260521,4912,聯德控股-KY,上市,103.5,104.5,101.0,101.5,103.0,-1.46,568,58066620,102.08,3.4,True
20260521,4915,致伸,上市,72.3,72.3,71.6,71.6,71.6,0.0,2746,197337007,71.86,0.98,True
20260521,4916,事欣科,上市,92.8,98.8,87.0,98.8,89.89999999999999,9.9,46915,4403131324,93.85,13.13,True
20260521,4919,新唐,上市,170.0,181.5,166.0,181.5,165.0,10.0,63209,10987472209,173.83,9.39,True
20260521,4927,泰鼎-KY,上市,48.35,51.9,48.35,51.2,47.7,7.34,9166,465137407,50.74,7.44,True
20260521,4930,燦星網,上市,16.5,16.6,16.4,16.6,16.55,0.3,172,2849171,16.53,1.21,True
20260521,4934,太極,上市,16.55,17.15,16.55,16.95,16.4,3.35,774,13096530,16.9,3.66,True
20260521,4935,茂林-KY,上市,36.0,36.7,36.0,36.6,36.1,1.39,91,3333566,36.39,1.94,True
20260521,4938,和碩,上市,78.0,79.5,77.7,79.1,77.19999999999999,2.46,12044,949062638,78.79,2.33,True
20260521,4942,嘉彰,上市,37.15,37.3,37.05,37.2,37.050000000000004,0.4,100,3724365,37.12,0.67,True
20260521,4943,康控-KY,上市,9.18,9.18,8.72,8.95,9.0,-0.56,66,592790,8.9,5.11,True
20260521,4949,有成精密,上市,89.4,96.0,88.1,96.0,87.3,9.97,3330,309881833,93.06,9.05,True
20260521,4952,凌通,上市,50.5,53.5,49.95,52.5,49.7,5.63,2619,136192316,51.99,7.14,True
20260521,4956,光鋐,上市,43.8,45.3,43.6,44.15,43.0,2.67,3217,143435465,44.59,3.95,True
20260521,4958,臻鼎-KY,上市,463.5,475.5,458.5,469.5,439.0,6.95,52414,24532659424,468.05,3.87,True
20260521,4960,誠美材,上市,34.0,36.45,34.0,36.45,33.150000000000006,9.95,14574,523984288,35.95,7.39,True
20260521,4961,天鈺,上市,174.5,182.5,173.5,179.0,171.0,4.68,3218,575843122,178.93,5.26,True
20260521,4967,十銓,上市,269.0,274.0,264.0,266.5,261.0,2.11,4788,1287184019,268.82,3.83,True
20260521,4968,立積,上市,115.0,116.0,114.0,116.0,113.0,2.65,821,94823843,115.45,1.77,True
20260521,4976,佳凌,上市,31.65,33.2,31.05,32.95,30.900000000000002,6.63,2600,84397401,32.45,6.96,True
20260521,4977,眾達-KY,上市,207.5,211.5,204.5,204.5,201.0,1.74,3182,660709893,207.6,3.48,True
20260521,4989,榮科,上市,94.9,98.8,93.9,96.3,92.8,3.77,13983,1352147580,96.7,5.28,True
20260521,4994,傳奇,上市,90.5,90.5,88.5,90.0,90.0,0.0,15,1343847,89.39,2.22,True
20260521,4999,鑫禾,上市,19.65,20.0,19.55,19.55,19.650000000000002,-0.51,85,1676794,19.63,2.29,True
20260521,5007,三星,上市,55.5,56.5,55.5,56.2,55.300000000000004,1.63,277,15575849,56.2,1.81,True
